_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult
46625589,Y,N,N,Updated,N,N,Nissan.ALTIMA.AX2.2021.2500 CC.CVT.BLACK.BEIGE.57191.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Reserved,,N,BLACK,Saloon,Nissan,,N,2024-05-15T00:00:21.773Z,2024-05-15 00:00:00.0,N,1033,NSC,False,nan,Nissan ,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A91MN376158,,1272,BLACK,46625589,UN1N4BL4A91MN376158-1,Y,,2024-07-02 01:30:34.0,,N,Nissan,N,N,57191,ALTIMA,Altima,2021,2021,N,N,,4,17,5,,N,N,Y,,N,N,,N,,,Y,N,RETAIL,,1N4BL4A91MN376158,N,,,GCC,,,N,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A91MN376158_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:22.652Z,N,2WD,,Coupe,Used Car Dept. - Szr,77900,76158,,YES,BLACK,SALOON,NISSAN,Nissan Altima,ALTIMA,BEIGE,N,True,5.134788189987163,73900.0,SPECIAL OFFER,46625589,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1272', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '57191', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Altima', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '1N4BL4A91MN376158', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '77900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '76158', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46625588,Y,,,Updated,,,Nissan.ALTIMA.AX2.2021.2500 CC.CVT.SILVER.BEIGE.53102.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Reserved,,,SILVER,Saloon,Nissan,,,2024-05-04T00:00:20.448Z,2024-05-04 00:00:00.0,,1033,NSC,False,nan,Nissan ,,,  2.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A95MN392878,,1272,SILVER,46625588,UN1N4BL4A95MN392878-1,Y,,2024-07-02 01:30:34.0,,,Nissan,N,,53102,ALTIMA,Altima,2021,2021,,,,4,18,5,,N,,Y,,,,,,,,Y,,RETAIL,,1N4BL4A95MN392878,,,,GCC,,,,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A95MN392878_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:21.459Z,,2WD,,Coupe,Used Car Dept. - Szr,77900,92878,,YES,SILVER,SALOON,NISSAN,Nissan Altima,ALTIMA,BEIGE,,nan,nan,,nan,46625588,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1272', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '53102', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Altima', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '1N4BL4A95MN392878', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '77900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '92878', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46623641,,,,Updated,,,Nissan.PATROL SUPER SAFARI.SS2.2022.4800 CC.A/T.BLACK.TAN.33340.OEM WARRANTY.20-JAN-2028.RETAIL,Used Car Dept. - Deira,1,,Y,Available,,,BLACK,SUV,Nissan,,,2024-05-03T00:00:18.286Z,2024-05-03 00:00:00.0,,5925,,False,nan,Nissan ,,,  4.8 L,PETROL,TAN,,PETROL,,,,,3265,BLACK,46623641,UNJN8FY1NY1NX100943-2,,,2024-07-02 01:30:36.0,,,Nissan,N,,33340,PATROL SUPER SAFARI,Patrol Ss,2022,2022,,,,5,,7,,N,,,,,,,,,,,,RETAIL,,JN8FY1NY1NX100943,,,,UAE,,,,,,A/T,,,TAN,FABRIC,2024-07-02T20:00:21.213Z,,4WD,,SUV,Used Car Dept. - Deira,199900,00943,20-JAN-2028,YES,BLACK,SUV,NISSAN,Nissan Patrol Ss,PATROL SS,TAN,,nan,nan,,nan,46623641,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3265', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '33340', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol Ss', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8FY1NY1NX100943', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '199900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '00943', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46622550,Y,,Y,Updated,Y,,Nissan.PATROL.PL8.2021.5600 CC.A/T.WHITE.BROWN.98500.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Reserved,,Y,WHITE,SUV,Nissan,,,2024-05-14T00:00:19.398Z,2024-05-14 00:00:00.0,Y,1033,NSC,False,nan,Nissan Patrol Y62,Y,,  5.6 L,PETROL,BROWN,Y,PETROL,,,,,3755,WHITE,46622550,UNJN8AY2NY5M9424240-1,Y,,2024-07-02 01:30:36.0,,Y,Nissan,N,Y,98500,PATROL,Patrol,2021,2021,,Y,,5,,8,,,Y,Y,,Y,Y,,,,,Y,Y,RETAIL,,JN8AY2NY5M9424240,,,,UAE,,,Y,,,A/T,,,BROWN,FABRIC,2024-07-02T20:00:22.398Z,,4WD,,SUV,Used Car Dept. - Szr,229900,24240,,YES,WHITE,SUV,NISSAN,Nissan Patrol,PATROL,BROWN,Y,nan,nan,,nan,46622550,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3755', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '98500', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8AY2NY5M9424240', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '229900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '24240', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46619611,Y,,,Updated,Y,,Nissan.PATROL.KZR.2023.4800 CC.A/T.WHITE.TAN.22014.OEM WARRANTY.06-MAY-2028.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,WHITE,SUV,Nissan,,,2024-05-03T00:00:18.392Z,2024-05-01 00:00:00.0,Y,2505,,False,nan,Nissan Patrol S/W,Y,,  4.8 L,PETROL,TAN,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JN8FY1NY1PX102498,,3102,WHITE,46619611,UNJN8FY1NY1PX102498-1,,,2024-07-02 01:30:36.0,,N,Nissan,N,,22014,PATROL,Patrol Sw,2023,2023,,,,5,18,7,,,,Y,,,,,,,,,,RETAIL,,JN8FY1NY1PX102498,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/JN8FY1NY1PX102498_0.jpg,A/T,,,TAN,FABRIC,2024-07-02T20:00:21.237Z,Y,4WD,,SUV,Used Car Dept. - Shj MBZ,189900,02498,06-MAY-2028,YES,WHITE,SUV,NISSAN,Nissan Patrol Sw,PATROL SW,TAN,,True,5.265929436545551,179900.0,SPECIAL OFFER,46619611,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3102', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '22014', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol Sw', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8FY1NY1PX102498', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '189900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '02498', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46618562,Y,,,Updated,,,Nissan.SUNNY.SY2.2023.1500 CC.A/T.WHITE.BEIGE.34627.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,WHITE,Saloon,Nissan,,,2024-05-15T00:00:23.204Z,2024-05-15 00:00:00.0,,1033,NSC,False,nan,Nissan Sunny (N17),,,  1.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD4PG313056,,766,WHITE,46618562,UNMDHBN7AD4PG313056-1,Y,,2024-07-02 01:30:37.0,,,Nissan,N,,34627,SUNNY,Sunny,2023,2023,,,,4,17,5,,N,Y,Y,,,,,,,,,,RETAIL,,MDHBN7AD4PG313056,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD4PG313056_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:22.934Z,,2WD,,Sedan,Used Car Dept. - Szr,46900,13056,,YES,WHITE,SALOON,NISSAN,Nissan Sunny,SUNNY,BEIGE,,nan,nan,,nan,46618562,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '766', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '34627', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Sunny', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MDHBN7AD4PG313056', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '46900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '13056', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46615536,Y,,Y,Updated,,N,Nissan.SUNNY.SY2.2020.1500 CC.A/T.WHITE.BEIGE.74859.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Deira,1,,Y,Reserved,,,WHITE,Saloon,Nissan,,Y,2024-05-25T00:00:18.758Z,2024-05-25 00:00:00.0,,5925,,False,nan,Nissan Sunny (N17),,,  1.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD2LG743095,,619,WHITE,46615536,UNMDHBN7AD2LG743095-1,Y,,2024-07-02 01:30:37.0,,,Nissan,N,,74859,SUNNY,Sunny,2020,2020,Y,,,4,17,5,,N,,Y,,,,,,,,Y,,RETAIL,,MDHBN7AD2LG743095,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD2LG743095_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:23.507Z,Y,2WD,,Sedan,Used Car Dept. - Deira,37900,43095,,YES,WHITE,SALOON,NISSAN,Nissan Sunny,SUNNY,BEIGE,,nan,nan,,nan,46615536,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '619', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '74859', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Sunny', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MDHBN7AD2LG743095', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '37900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '43095', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46615535,Y,,Y,Updated,,,Nissan.SUNNY.SY2.2021.1500 CC.A/T.WHITE.BEIGE.81480.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Deira,1,,Y,Reserved,,,WHITE,Saloon,Nissan,,Y,2024-05-15T00:00:23.281Z,2024-05-15 00:00:00.0,,5925,,False,nan,Nissan Sunny (N17),,,  1.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD8MG100123,,652,WHITE,46615535,UNMDHBN7AD8MG100123-1,Y,,2024-07-02 01:30:37.0,,,Nissan,N,,81480,SUNNY,Sunny,2021,2021,Y,,,4,17,5,,N,,Y,,,,,,,,Y,,RETAIL,,MDHBN7AD8MG100123,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/MDHBN7AD8MG100123_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:22.959Z,Y,2WD,,Sedan,Used Car Dept. - Deira,39900,00123,,YES,WHITE,SALOON,NISSAN,Nissan Sunny,SUNNY,BEIGE,,nan,nan,,nan,46615535,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '652', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '81480', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Sunny', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MDHBN7AD8MG100123', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '39900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '00123', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46611562,Y,,Y,Updated,Y,,Nissan.XTRAIL.XT11.2020.2500 CC.CVT.WHITE.BEIGE.85248.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,Y,Y,WHITE,SUV,Nissan,,,2024-05-09T00:00:20.446Z,2024-05-09 00:00:00.0,Y,1033,NSC,False,nan,Nissan Xtrail,,,  2.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MK9LW013728,,1632,WHITE,46611562,UNJN1BT2MK9LW013728-1,Y,,2024-07-02 01:30:35.0,,Y,Nissan,N,Y,85248,XTRAIL,X-Trail,2020,2020,,Y,,5,17,7,,N,Y,Y,,Y,Y,,,,,,Y,RETAIL,,JN1BT2MK9LW013728,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MK9LW013728_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:21.969Z,,4WD,,SUV,Used Car Dept. - Szr,99900,13728,,YES,WHITE,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,Y,True,5.005005005005005,94900.0,SPECIAL OFFER,46611562,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1632', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '85248', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MK9LW013728', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '99900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '13728', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46604577,Y,,,Updated,,,Nissan.ALTIMA.AX1.2021.2500 CC.CVT.WHITE.BEIGE.82995.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,WHITE,Saloon,Nissan,,,2024-05-03T00:00:18.087Z,2024-04-26 00:00:00.0,Y,2505,,False,nan,Nissan ,,,  2.5 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A90MN404774,,1223,WHITE,46604577,UN1N4BL4A90MN404774-1,,,2024-07-02 01:30:34.0,,,Nissan,N,,82995,ALTIMA,Altima,2021,2021,,,,4,17,5,,,,,,Y,,,,,,,,RETAIL,,1N4BL4A90MN404774,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A90MN404774_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:21.163Z,,2WD,,Coupe,Used Car Dept. - Shj MBZ,74900,04774,,YES,WHITE,SALOON,NISSAN,Nissan Altima,ALTIMA,BEIGE,,True,4.005340453938585,71900.0,SPECIAL OFFER,46604577,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '82995', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Altima', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '1N4BL4A90MN404774', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '04774', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46604549,Y,N,N,Updated,N,N,Nissan.XTRAIL.XT2W.2021.2500 CC.A/T.WHITE.BEIGE.117221.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Reserved,,Y,WHITE,SUV,Nissan,,N,2024-05-03T00:00:18.114Z,2024-04-26 00:00:00.0,Y,1033,NSC,False,nan,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU7MW020406,,1223,WHITE,46604549,UNJN1BT2MU7MW020406-1,N,,2024-07-02 01:30:36.0,,N,Nissan,N,N,117221,XTRAIL,X-Trail,2021,2021,N,N,,5,17,5,,,Y,N,,N,N,,N,,,Y,N,RETAIL,,JN1BT2MU7MW020406,N,,,UAE,,,N,,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU7MW020406_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:21.187Z,N,FWD,,SUV,Used Car Dept. - Szr,74900,20406,,YES,WHITE,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,True,6.675567423230975,69900.0,SPECIAL OFFER,46604549,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '117221', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU7MW020406', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '20406', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
